Specie	s__Methanobrevibacter_smithii	s__Actinomyces_odontolyticus	s__Actinomyces_turicensis	s__Bifidobacterium_adolescentis	s__Bifidobacterium_angulatum	s__Bifidobacterium_bifidum	s__Bifidobacterium_catenulatum	s__Bifidobacterium_kashiwanohense	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Parascardovia_denticolens	s__Rothia_mucilaginosa	s__Cutibacterium_acnes	s__Propionibacterium_acidifaciens	s__Olsenella_scatoligenes	s__Collinsella_aerofaciens	s__Collinsella_intestinalis	s__Collinsella_stercoris	s__Adlercreutzia_equolifaciens	s__Asaccharobacter_celatus	s__Eggerthella_lenta	s__Gordonibacter_pamelaeae	s__Slackia_isoflavoniconvertens	s__Bacteroides_caccae	s__Bacteroides_cellulosilyticus	s__Bacteroides_clarus	s__Bacteroides_coprocola	s__Bacteroides_coprophilus	s__Bacteroides_dorei	s__Bacteroides_eggerthii	s__Bacteroides_faecis	s__Bacteroides_faecis_CAG_32	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_intestinalis	s__Bacteroides_massiliensis	s__Bacteroides_nordii	s__Bacteroides_ovatus	s__Bacteroides_plebeius	s__Bacteroides_salyersiae	s__Bacteroides_sp_CAG_144	s__Bacteroides_sp_CAG_462	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Bacteroidales_bacterium_KA00251	s__Barnesiella_intestinihominis	s__Coprobacter_fastidiosus	s__Coprobacter_secundus	s__Butyricimonas_synergistica	s__Butyricimonas_virosa	s__Odoribacter_splanchnicus	s__Porphyromonas_asaccharolytica	s__Porphyromonas_endodontalis	s__Porphyromonas_sp_HMSC065F10	s__Alloprevotella_tannerae	s__Paraprevotella_clara	s__Paraprevotella_xylaniphila	s__Prevotella_bivia	s__Prevotella_buccae	s__Prevotella_buccalis	s__Prevotella_copri	s__Prevotella_corporis	s__Prevotella_disiens	s__Prevotella_sp_AM42_24	s__Prevotella_sp_CAG_279	s__Prevotella_sp_CAG_891	s__Prevotella_stercorea	s__Prevotella_timonensis	s__Alistipes_finegoldii	s__Alistipes_indistinctus	s__Alistipes_inops	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_shahii	s__Alistipes_sp_An66	s__Alistipes_timonensis	s__Parabacteroides_distasonis	s__Parabacteroides_goldsteinii	s__Parabacteroides_johnsonii	s__Parabacteroides_merdae	s__Parabacteroides_sp_CAG_409	s__Gemella_morbillorum	s__Aerococcus_urinaeequi	s__Enterococcus_faecium	s__Enterococcus_mundtii	s__Enterococcus_saccharolyticus	s__Lactobacillus_delbrueckii	s__Lactobacillus_iners	s__Lactobacillus_rogosae	s__Lactobacillus_ruminis	s__Lactococcus_lactis	s__Streptococcus_infantarius	s__Streptococcus_lutetiensis	s__Streptococcus_macedonicus	s__Streptococcus_mutans	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Streptococcus_sanguinis	s__Streptococcus_thermophilus	s__Streptococcus_vestibularis	s__Catabacter_hongkongensis	s__Christensenella_minuta	s__Clostridium_bolteae_CAG_59	s__Clostridium_paraputrificum	s__Clostridium_perfringens	s__Clostridium_sp_CAG_167	s__Clostridium_sp_CAG_242	s__Clostridium_sp_CAG_253	s__Clostridium_sp_CAG_411	s__Clostridium_sp_CAG_413	s__Clostridium_sp_CAG_510	s__Clostridium_sp_CAG_58	s__Clostridium_sp_CAG_964	s__Hungatella_hathewayi	s__Eubacterium_brachy	s__Mogibacterium_diversum	s__Bacteroides_pectinophilus	s__Intestinimonas_butyriciproducens	s__Lawsonibacter_asaccharolyticus	s__Monoglobus_pectinilyticus	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_sp_CAG_180	s__Eubacterium_sp_CAG_251	s__Eubacterium_sp_CAG_274	s__Eubacterium_sp_CAG_38	s__Eubacterium_sp_OM08_24	s__Eubacterium_ventriosum	s__Anaerostipes_hadrus	s__Blautia_obeum	s__Blautia_wexlerae	s__Ruminococcus_gnavus	s__Ruminococcus_torques	s__Butyrivibrio_crossotus	s__Butyrivibrio_sp_CAG_318	s__Coprococcus_catus	s__Coprococcus_comes	s__Coprococcus_eutactus	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Dorea_sp_CAG_317	s__Eisenbergiella_massiliensis	s__Eisenbergiella_tayi	s__Fusicatenibacter_saccharivorans	s__Clostridium_bolteae	s__Clostridium_citroniae	s__Clostridium_symbiosum	s__Eubacterium_rectale	s__Lachnospira_pectinoschiza	s__Roseburia_faecis	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Roseburia_sp_CAG_182	s__Roseburia_sp_CAG_303	s__Roseburia_sp_CAG_309	s__Roseburia_sp_CAG_471	s__Sellimonas_intestinalis	s__Tyzzerella_nexilis	s__Oscillibacter_sp_57_20	s__Oscillibacter_sp_CAG_241	s__Intestinibacter_bartlettii	s__Peptostreptococcus_anaerobius	s__Agathobaculum_butyriciproducens	s__Anaeromassilibacillus_sp_An250	s__Anaerotruncus_colihominis	s__Anaerotruncus_sp_CAG_528	s__Faecalibacterium_prausnitzii	s__Flavonifractor_plautii	s__Gemmiger_formicilis	s__Clostridium_leptum	s__Eubacterium_siraeum	s__Ruminococcaceae_bacterium_D5	s__Ruminococcus_bicirculans	s__Ruminococcus_bromii	s__Ruminococcus_callidus	s__Ruminococcus_champanellensis	s__Ruminococcus_lactaris	s__Ruminococcus_obeum_CAG_39	s__Ruminococcus_sp_CAG_330	s__Ruminococcus_sp_CAG_403	s__Ruminococcus_sp_CAG_488	s__Ruminococcus_sp_CAG_579	s__Ruminococcus_sp_CAG_624	s__Ruthenibacterium_lactatiformans	s__Catenibacterium_mitsuokai	s__Coprobacillus_cateniformis	s__Dielma_fastidiosa	s__Clostridium_innocuum	s__Clostridium_spiroforme	s__Erysipelatoclostridium_ramosum	s__Erysipelothrix_larvae	s__Holdemanella_biformis	s__Holdemania_filiformis	s__Turicibacter_sanguinis	s__Firmicutes_bacterium_CAG_110	s__Firmicutes_bacterium_CAG_145	s__Firmicutes_bacterium_CAG_170	s__Firmicutes_bacterium_CAG_238	s__Firmicutes_bacterium_CAG_83	s__Firmicutes_bacterium_CAG_94	s__Firmicutes_bacterium_CAG_95	s__Phascolarctobacterium_faecium	s__Phascolarctobacterium_sp_CAG_266	s__Phascolarctobacterium_succinatutens	s__Mitsuokella_multacida	s__Allisonella_histaminiformans	s__Dialister_invisus	s__Dialister_sp_CAG_357	s__Megasphaera_elsdenii	s__Veillonella_atypica	s__Veillonella_dispar	s__Veillonella_infantium	s__Veillonella_parvula	s__Veillonella_sp_T11011_6	s__Parvimonas_micra	s__Parvimonas_sp_KA00067	s__Parvimonas_sp_oral_taxon_110	s__Bacteroides_coagulans	s__Fusobacterium_varium	s__Victivallis_vadensis	s__Ralstonia_pickettii	s__Comamonas_kerstersii	s__Oxalobacter_formigenes	s__Parasutterella_excrementihominis	s__Sutterella_parvirubra	s__Turicimonas_muris	s__Desulfovibrionaceae_bacterium	s__Citrobacter_europaeus	s__Citrobacter_freundii	s__Citrobacter_portucalensis	s__Citrobacter_youngae	s__Enterobacter_cloacae_complex	s__Escherichia_coli	s__Klebsiella_aerogenes	s__Klebsiella_oxytoca	s__Klebsiella_variicola	s__Haemophilus_parainfluenzae	s__Haemophilus_sp_HMSC71H05	s__Acinetobacter_johnsonii	s__Proteobacteria_bacterium_CAG_139	s__Akkermansia_muciniphila	s__Blastocystis_sp_subtype_1
S2627	0	0	0	0.00210342	0	0	0	0	0.001138698	0	0	4.10E-06	0	0	0	0.019545249	0	6.32E-05	3.30E-05	0	8.20E-06	0.000703808	0	0.190862683	0	0	0	0	0	0	0.009112686	0	0	0.020982578	0	0	0	0.009718151	0	0	0	0	0	0.000304533	0.047352312	0.143453346	0	0	0.048439187	0	0	2.33E-05	4.77E-05	0.012743774	3.29E-05	0	0	0	0	0	0	0	0.001388507	0.075411985	0	0	0	0	0	0	0	0.001164309	0.005124441	0	0	0.034785015	0.006655511	0	0	0.034079706	0	0	0.066788213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200988	8.97E-05	0	0	0	0	0	0	0.006617895	1.00E-05	0	0	0	0	0	0	0	0	0.002410154	0	0	0	0	2.04E-05	0.003216607	0.000664791	0.000314137	1.90E-05	0	0	0	0	0	0	0.000747027	0.000562546	0.000170675	0.009834402	0.00095942	0	0	0.000378165	0.001002639	0.009180416	0.001470543	0.002222872	0	0	0.000339949	0.002546514	0.000650985	0	0	0.038420205	0	0	0.001133696	0.000293528	0.006205014	0	0	0	0	0.001438229	0	0.000291628	2.44E-05	0.000884787	0	0.000326543	0	0.000264616	0.002336322	0.007961782	0.001590196	0.000876483	0.00185101	0.007608928	0	0	0.03875115	0	0	0.003398286	0	0	0	0	0	0	0.010865152	0	0	0	0	0.002225774	0.000104946	0.003425698	0	0	0.000336647	0.000899093	0	0	0	0.007379628	0	0	0.005954705	0	0	0	0	0.016086736	0	0	0	0	0	0.000375864	0	0	0	0	0	0	0	0	0	0	0.002154442	0	0	0	0	0	0	0	0	0.060312281	0	0	0	0.000206991	0.000167473	0	9.34E-05	0	0
S2632	0	0	0	0	0	0	0	0	0.010124997	0.007165298	0	0	0.0003336	0	0.0001413	0.005028598	0.003987199	3.09E-05	0	0	0	0.0007037	0	0.030561691	0	0	0	0	0.016256995	0	0	0	0	0.121060664	0	0	0	0.004369999	0	0	0	0	0	0.004306699	0.028248292	0.017561395	0.002676099	0	0	0	0	0	0	0.003980399	0	0	0	0	0	0	0	0	0	0.23302413	0	0	0	0	0	0	0	9.80E-06	0.009202397	0	0	0.056893583	0.0006277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.41E-05	0.0003826	0	0	0	0	0	0	0	0	0.0008193	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013845396	0.0007757	0.0007678	0.000241	0.002552799	0	0	0.0006799	0	0	0.003451299	0.002522599	0.0012607	0	0.007221798	0	0	0	0.003486299	0.014671296	0.0003107	0.001968199	0	0	0	0.007955898	0	0	0	0.004395599	0.0002487	0.024864493	0.011172197	9.43E-05	0.0006455	0	0	0	0	0.0001272	0	0	0.061315282	0	0	0	0.0004008	0	0	0.007272598	0.0001073	3.09E-05	0.003507599	0	0	0	0.123365963	0.0008668	0	0.0011773	0	0	0	0	0	0	0.018590694	0	0	0	0	0	0	0	0	0.0007291	0	0	0.0014521	0	0	0.003744399	0	0	0	0	0	0	0	0.004072199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021819793	0	0	0	0.0001767	0	0	0	0.090549673	0
S2663	0	0	0	0	0	0	0	0	0.002338099	2.64E-05	0	0	0	0	0	0.002039899	0	0	7.51E-05	8.37E-05	0.0001157	7.10E-06	0	0.026608687	0	0	0	0	0.007555496	0	0	0	0.001706199	0.043926478	0.153297323	0	0	0.0005487	0	0	0.0005797	0	0.046994177	0	0.11993404	0.027518286	0.06027707	0	0.078457561	0.00031	0	0.0005569	0.004063198	0.04095798	0.0002245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038744081	0.0006864	0	0	0.107941546	0.005320297	0	0	0.001392399	0	0.002502199	0	0	0	0	0	0	2.95E-05	0	0	0	0	0	0.0008134	0	0	0	0.0002434	0.0006308	0	0	0	7.31E-05	0	0	0	0	0.0001238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001424299	0.00056	2.79E-05	0.003232998	0	0	5.72E-05	0	0	0.003154798	0.0004975	0.004735998	0	0.0004728	0	0	0.0001299	0.001017899	0.002036999	0.0002312	0.0006012	0	0	0	0.003126598	0	0	0	0.006723697	0	0.004166598	0.013248993	0.001194799	0.001340599	0	0.0007033	0	0	0	0	0.003546098	8.40E-06	0	0	7.44E-05	7.27E-05	0	0	0.033376283	0.001255399	0.0006033	4.00E-05	0.021669089	0	0.012848894	0	1.94E-05	0	0.004126598	0	0	0	0	0	0	0.0009499	0	0	0	0	0	0	0	2.49E-05	0	0	0	0	0	0	0.001296699	0	0	0.003449898	0	0	0	0	0	0	0	0	4.00E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007125	0	0	0	0.0001702	0	0	0	0.090264455	0
S2680	0	0	0	0.0148233	0	0	0	0	0.0290505	0	0	0.0009928	1.98E-05	0	0	0.0020542	0	0	0.0002037	0.0001876	0.0003779	0.0008763	0	0.1723742	0	0	0	0	0	0	0.0075237	0	0.0063657	0	0	0.0296241	0	0.0178139	0	0.0103308	0.0003406	0	0.0912833	0	0.1139743	0.0991616	0.0011276	0	0.0175947	0	0	0	0	0.0157212	0	0	0	0	0	0.0094048	0	0	0	0	0	0	0	0	0	0	0	0.0025488	0.0009993	0	0	0.0817467	0.006728	0	0	0.0066885	0	0	0.0061492	0	0	0	0	0	0	0	0	6.10E-05	0.0003572	0	0	0	0	0	0.0024711	0.0045307	0	0.0001656	0	1.14E-05	0	0	0	0	0.0025613	0	0.0026268	0	0	0	3.76E-05	0	0	0	0	0	4.30E-06	8.50E-05	0	0.0125463	0.0015942	0.0001043	2.15E-05	0	0.0003829	0.0002918	0	0.0086737	0.0041865	0.005166	0.0021966	0	0.0016531	0	0	0.0001324	0.0017556	0.01523	0.0009242	0.003676	0	0	0	0.0122649	0	0	0	0.0018025	0.000398	0.0170544	0.00368	0	0.0026829	0.0001165	0	0.0019641	0.0001324	0	7.87E-05	0.0009257	0.0005043	0.0008676	0	0.0012774	0	0	0	0.0359362	0.0004116	0.0009728	0.0063892	0.0016718	0	0.0282781	0.0086648	0.003833	0	0.023029	0.001292	0	0	0	0	0	0.0034565	0	0.0002501	0	0	0	0	0	0	0	2.64E-05	0.00019	0	0	0	3.62E-05	0	0	0.0105065	0	0	0	0	0.00252	0	0	0.001975	0.0007188	0.0005007	0.0010581	7.97E-05	0	0	0	0	0	0	0	0	0	0.0010623	0	0	0	0	0	0	0	0	0.0055095	0	0	0	6.75E-05	0.0001479	0	5.90E-06	0	0
S2726	0	0	0	0.026152511	0.008083673	0	0.000591947	0	0.000615957	0	0	0	0	0	0	0.016746787	0	7.00E-06	0	0	0	0	0.000630863	9.64E-05	0	0	0	0	0	0	0.001387079	0	0.004372524	0.001239317	0	0	0	0.001930806	0	0	0.002102877	0	0.001474915	0	0.001846871	0.00781436	0.003521969	0	8.80E-06	0	0	0	0	0.003719052	0	0	0	0	0	0.0062323	0	0	0	0.163237903	0	0	0.018968714	0.030582359	0	0.034904762	0	0.001735424	0	0	0	0.010359322	0.003421327	0	0	0.001398183	0	0.002364687	0.002946929	0	0	2.17E-05	7.30E-05	0.000353548	0.000428779	0	0	0	0.016846528	0.000169371	0.004032082	0	0	0	6.63E-05	0.000640267	0	0.002865195	0	0	0	0	0	0	0.002083569	0	0	0	0	0.129662695	0	0	0	0	0	0	0	0	0	0.000297224	0.001235515	4.65E-05	0.199322857	0.021599011	0	0.000408871	0	0.000545227	0.002448221	0.002560768	0.001664594	0	0.004136626	0.030533439	0	0.000160867	0.001192998	0.000536524	0.001163285	0.009944949	0	0	0	0.003008455	0	0	0	0.064763519	0	0.014161108	0.041622565	0.003456642	0.016061001	0	0	0.00045539	0	0	0	0.000954898	0.00026361	0	0	0.000357449	0	0	0.003032865	0.03612237	0.000212989	0.001003819	0.000637166	0.002209322	0	6.23E-05	0.000937391	0	0	0.001200801	0	0	0	0.002760552	0	0	1.82E-05	0	0	0	0	0	0	0	0.006881471	0	0	0.000317232	0	0	0	0.001292039	0	0	0	0	0	0	0	0	0	0	0.000117649	0.000258908	0	0.000137958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002737942	0	0	0	0	0	0	0	0.001376874	0
S2817	0	0	0	0.004323099	0	0.005348599	0.0012526	0	0.39806122	0	0	0	0.000528	0	0	0.015736797	7.20E-06	3.58E-05	0.0001498	0.0001568	0	0.001634	0	0.0007047	0.007029499	0.0003073	0	0	0.004365899	0	0.000285	0	0.0002801	0.028705394	0	0.0003183	0	0.004432799	0	0	0	0	0	0.002039	0.021509096	0.011091198	0.0018633	0	0.011742598	0	0	0	0	0.0010813	0	0	0	0	0	0	0	0	0	0.004961499	0	0	0	0	0	0	0	0.0023456	0.0003959	0	0	0.009287898	0.0018471	0	9.50E-05	0.0005497	0	0	0.0013626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000663	0.0016887	0	0	0	0	7.03E-05	0	0	0	0.0009167	0	0	0	0	0.0002404	5.62E-05	0	0	0	0	0	0	0	0	0.015616497	0	0	0	0	0	4.38E-05	0	0.0001116	0.0005863	0.004654799	0.0002653	0	0.001729	0	0	0	0.005492099	0.004679099	0.0002898	0.0009934	0	0	0	0.006799699	0	0	0	0.002911299	0	0.0024382	0.0017106	0.0022085	0.005616199	0.0014412	0	5.40E-05	0	0	0	0	6.30E-05	0.00049	0	0.0003703	0.0002797	0	0	0.089783582	0.000157	0.003504199	0.003400399	0.0018202	0	0.023923895	0.016189497	0.0002232	0	0	0	0	0	0	0	0	0.007027999	0	1.85E-05	0	0	0	0	0	0	0.0003506	2.10E-05	0.005374399	0	0	0	0	0	0.003525799	0.0001547	0	0	0	0	0.0001397	0	0	0	0	0	0	0	0.0017498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001314	0	0	0	0	0	0	0	0.236098153	0
S2846	0	0	0	0.0087258	0.0109592	0.0047722	0.0043018	0	0.0594693	0	0	0.0012056	0.0001708	0	0	0.013364	0	0	0	0	0	0.0002056	0.0055228	0.0330829	0	0	0	0	0	0	0.0004692	0.000183	0	0	0	0.0083709	0	0.0007247	0	0	0	0	0.000303	4.51E-05	0.0024222	0.0154609	0.0002618	0	0.004173	0	0	0	0	0.0028274	0	0	0	0	0.0001023	0.0022742	0	0	0	0.2124446	0	0	0	0.0134027	0	0	0	4.80E-06	0.0001094	0	0	0.002235	0.000163	0	0	0.0015085	0	0	0.000334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018683	0.0054404	0	0.0002493	0	0	0	0	0	0	0	0	0	0	0	0.0088528	0	0	0	0	0	0	0	0	0	0.0026768	0.0005582	0	0.1197693	0	0	0	0	0.0012134	0.0042254	0	0.000465	0	0.0136156	0.0042291	0	0.0003126	0.0018466	0.0206796	0.002681	0.0048323	0	0	0	0.0097147	0	0	0	0.0278227	0	0.0122692	0.0048939	0.0015897	0.0091607	0.0001384	0	0.0003778	0	0	0	0.0058454	0.0003334	0.0001014	0	0	0	0	0	0.052801	0.000726	0.003323	0.0003547	0.0186095	0	0.0001028	0.0013112	0	0	0.0071114	0	0	0	5.21E-05	0	0	0.0077405	0	0	0	0	0	0	0	0	0	0	1.27E-05	0	0	0	0.006092	0	0.0001891	0	0	0.0202825	0	0	0	0	0	0	4.41E-05	0	1.55E-05	0	0	0	0	0	0	0	0	0	0	0.0008272	0	0	0	0	0	0	0	0	0.002136	0	0	0	0.0001371	0	0	0	0.2027689	0
S2883	0	0	0	0.005252299	0	0	0	0	0.006265869	4.30E-05	0	0	0	0	0	0	0	0	7.19E-05	8.00E-05	0.000155541	0.000143438	0.001445185	0.032475048	0.025302838	0	0	0	0.040494484	0	0.001517704	0.00090054	0.008232692	0.241949131	0	0	0	0.048805797	0	0	0	0	0	4.16E-05	0.039247051	0.114649731	0.002331821	0	0.010034472	0.000821719	0	0	0	0.005160874	0	0	0	0	0.002118564	0.033128722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017703014	0.002277506	0	0	0.00683372	0	0	0.009341488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.34E-05	0	0	0	0	0	0.000382202	0.000528841	0	0	0	0	0	0	0	0.000143038	0	0.004602126	0	0	0	0	0	0	0	0.000808515	3.14E-05	0.04908157	0	0	0.000190851	0	0.000546245	0.001466791	0.001364163	0.000353694	0.000327387	0.000996765	0	0	0	0.000329288	0	0.000510136	0.00172806	0	0	0	0.00176527	0.006189248	0	0.000362697	0.025968215	0.000576353	0.00458032	0.000433115	0.015006196	0.001885902	0	0	0	0	0	0	0.000758302	0	6.16E-05	0	0.000125433	0	1.55E-05	0	0.045337173	0.005488962	0.000152141	0	0	0	0	0.023038135	0	0	0.000219158	0	0	0	0	0	0	0.002546178	0	4.05E-05	0	0.000316184	0	0	0	0	7.13E-05	0.000780608	0	0	0	0	0	0	0	0	0	0	0	0.000164344	0	0.031031764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112745424	0	0	0	0	0	0	0	0	0
S2927	0	0	0	0.021329694	0	0.021948201	0.004519583	0	0.009490544	0.001225212	0	6.00E-06	0	0	0	0.006847186	0	0	0	0	0	0.000169229	0	0.023979253	0	0	0	0	0	0	0.003183351	0.003833664	0	0.001814814	0	0	0	0.00132933	0.155263992	0	0	0	0.002645858	3.60E-05	0.064091401	0.038122503	0.005988637	0	0.021376202	0.000500087	0	0	0	0.002707369	0	0	0	0	0	0.004072805	0	0	0	0	0	0	0	0	0	0	0	0.002290197	4.66E-05	0	0	0.036262681	0.003105138	0	0	0.000831644	0	0	0.004053702	0.016732498	0	0	0	0	0	0	0	9.96E-05	0	0	0	0	0	0	0.000101418	0.001241815	0	0	0	0	0	0	0	0	0.012090894	0	0	0	0	0	0	0	0	0	0	0	0	0.00017333	0.004252637	0.094844527	0.002671963	0.000813141	0.051682451	0	0	0.005701888	0	0.010250875	0.01004754	0.001765806	0.002440323	0	0.002635156	0.030933758	0	0	0.004022697	0.014042732	0.000589802	0.001753604	0	0	0	0.009425132	0	0	0	0.095627363	0.000905457	0.031564667	0.018887571	0.00392438	0.00207636	0	0.004691413	0.001600277	0	0	0	0.00034756	0.00271327	0	0	0.000189133	0	0	0	0.03510478	0.000487084	0.003906077	2.59E-05	0.003922779	0	0.010939595	0.002545541	0.000390568	0	0	0	0	0	0	0	0	0.001477656	0	0	0	0	0	0	0	0	0	0	0.003042327	0	0	0.00149836	0.002723572	0	0.000150426	0.0502292	0	0	0	0	0	0	0	0.000297151	0.000276248	0.000126522	0.000684619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259645	0	0	0	0
S2967	0	0	0	0	0	0	0	0	0.0001363	0.0015105	0	0	0	0	0	0.004165501	0	0	4.00E-06	0	0	8.10E-06	0	0.212447664	0	0	0	0	0	0	0.005504602	0.002230001	0.005296502	0	0	0.007474302	0	0.005778602	0	0	0	0	0.009753703	0.0003395	0.004236001	0.126813438	3.53E-05	0	0.058842818	0	0	0.0011237	0.0004203	0.005047802	0	0	0	0	0	0.001272	0	0	0	0.130333739	0.00013	0	0	0.015765505	0	0	0	2.51E-05	0	0	0	0.012292804	0.0004518	0	0	0	0	0	0.009653803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012711	0	1.86E-05	0.0001667	0	0	0	0.0002536	0	3.25E-05	5.27E-05	0.000318	0	0.0007755	0	0	0	0.005662002	0.007819602	0.0006291	0.002339801	0	0	0	0.0014826	0	0	0	0.029115009	0.0002696	0.003668901	0.016417605	0.0005515	0.007584902	0	0	0	0	0	0	0.0002733	0	0	0	0.004357901	0.0002282	0	0	0.106403032	0.0010166	0.0015568	9.30E-06	0	0	0	0.0004869	0.0006319	0	0.0010193	6.44E-05	0	0	0	0	0	0.006491602	0	0	2.53E-05	0	0	0	6.36E-05	0	0.0001126	0	0	0	0	0	0.003471401	0	0	0.0001947	0	0	0	0	0	0.063457419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121	0.053012016	0	0	0	9.35E-05	5.48E-05	0	0	0.057331717	0
S2971	0	0	0	0.0002793	0	0	0	0	0.0039909	0.0041746	0	3.70E-06	0	0	0	0	0	0	0	0	0	0.0001301	0	0	0	0	0	0	0	0	0	0	0.0274441	0.0921987	0	0.0349432	0	0.0075591	0	0	0	0	0.0529515	0.0786845	0.1524906	0.212887	0.0420929	0	0.0192329	0	0	0.002342	0.0002957	0.0414243	0.0024253	0	0.0005948	0	0	0.0112049	0	0	0.0009831	0	0	0.0003022	0	0	0	0	0.0009614	0.0082445	0.0012599	0	0	0.0693661	0.0010049	0	0	0.0026916	0	0	0	0	0.000161	0	2.32E-05	0	0	0	0	0	0	0	0	0	0	0	5.70E-05	0.0003408	0	5.77E-05	0	0.0001761	0	0	0	0	0	0	0	0	0	0	0	0	0.0014857	0	0	0	0	0	0.0039501	0.0005004	0	0	0	0	0	0	0	0.0006602	0.000493	0.0007981	0.0002658	1.42E-05	0.0023953	0	0	0.0002733	0.0009604	0	7.29E-05	0.0012538	0	0	0	0.0003004	0	7.40E-06	0	0.0083391	0	0.0002342	0.0146116	0.0007911	0.014017	0	0	0	0	0	5.97E-05	0.000748	0	0.0007537	0	0	0	0.0003064	0	0.0170893	0.0044769	0.0001422	4.14E-05	0.0096599	0	0.0024211	0.0105978	0	0	0	0	0	0	0	0	0	0.0016349	0	0	0.0049443	0	0	0	0	0	0	0.0001881	0	0	0	0	0.0010769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002233	0	0	0	0	0	0	0.0009304	0	0	0	0	0	0	0	0	0.0200966	0	0	0	0	0	0	1.22E-05	8.52E-05	0
S329	0	0	0	0	0	0.0009316	0	0	0.0042425	0.027441003	0	0	0	0	0	0.0010213	0	0	0	0	0	0	0	0.026321103	0.0024545	0	0.014030301	0	1.40E-05	0	0.017652202	0	5.65E-05	0.009471001	0.0018205	0.005883001	0.0041133	0.033246503	0	0	0	0.156855116	0.074369907	0.0029856	0.077187408	0.192106519	0.059899106	0	0.019469802	0	0.0001037	6.40E-06	0.000609	0.015337902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029512	0.0005799	0.0012481	0	0.023794502	0.0026819	0	0	0.026724403	0.0008632	0.006405201	0.0011486	0	0	0	0	0	0	0	0	1.35E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002888	0	0	0	0	0	0	0	0	0	0	0	0.0001236	0	0	0.007797201	1.48E-05	0	0	0	0	2.28E-05	0	0.0020058	0.0007199	0	0.0004348	0.0001636	0.0001906	0	0	0	0.0036991	0.0039836	4.15E-05	0.000601	0	0	0	0.0004547	0	0	0	0.011912501	0.0031284	0.006105501	0.0041916	0.0011266	0.009233301	0	1.70E-05	0	0	0	0	0.0002011	0	0.0007049	0	0.0010942	0	0	0	0.028075403	0.0003971	0.0007292	0	0.016798902	0	0.035528904	0.007141101	0.0001484	0	0.000148	0	0	0	0	0	0	0.0002216	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003555	0.017815702	0	0	0	0	0.0012457	0	0	0	0.011185401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002607	0	0	0	0	0	0	0	0.005140201	0	0	0	6.68E-05	7.01E-05	0	0	0.0023741	0
